obs,date,temp,rel.humidity,dew.point,block,side
499,9/20/21 16:30,33.8,36.16,16.73,4,west
500,9/20/21 16:45,35.65,36.16,18.35,4,west
501,9/20/21 17:00,33.29,38.61,17.31,4,west
502,9/20/21 17:15,33.07,40.52,17.89,4,west
503,9/20/21 17:30,31.31,43.16,17.32,4,west
504,9/20/21 17:45,30.2,43.65,16.49,4,west
505,9/20/21 18:00,28.74,47.33,16.44,4,west
506,9/20/21 18:15,27.8,48.33,15.91,4,west
507,9/20/21 18:30,26.72,50.24,15.53,4,west
508,9/20/21 18:45,25.87,53.13,15.61,4,west
509,9/20/21 19:00,26.34,50.11,15.14,4,west
510,9/20/21 19:15,28.87,43.49,15.23,4,west
511,9/20/21 19:30,29.98,41.92,15.66,4,west
512,9/20/21 19:45,30.24,41.43,15.71,4,west
513,9/20/21 20:00,30.11,40.09,15.08,4,west
514,9/20/21 20:15,29.9,39.6,14.7,4,west
515,9/20/21 20:30,29.73,39.79,14.62,4,west
516,9/20/21 20:45,29.64,39.6,14.47,4,west
517,9/20/21 21:00,29.47,40.35,14.61,4,west
518,9/20/21 21:15,29.34,40.32,14.48,4,west
519,9/20/21 21:30,29.17,40.58,14.43,4,west
520,9/20/21 21:45,28.95,40.55,14.22,4,west
521,9/20/21 22:00,28.78,40.78,14.16,4,west
522,9/20/21 22:15,28.61,41.37,14.22,4,west
523,9/20/21 22:30,28.44,42.12,14.35,4,west
524,9/20/21 22:45,28.23,42.84,14.42,4,west
525,9/20/21 23:00,28.78,42.38,14.75,4,west
526,9/20/21 23:15,28.57,41.86,14.37,4,west
527,9/20/21 23:30,28.23,42.61,14.34,4,west
528,9/20/21 23:45,28.83,41.53,14.48,4,west
529,9/21/21 0:00,29.51,40.55,14.72,4,west
530,9/21/21 0:15,29.43,40.88,14.77,4,west
531,9/21/21 0:30,29.43,40.65,14.68,4,west
532,9/21/21 0:45,29.43,40.91,14.78,4,west
533,9/21/21 1:00,29.51,40.81,14.82,4,west
534,9/21/21 1:15,29.51,40.39,14.66,4,west
535,9/21/21 1:30,29.47,41.4,15.01,4,west
536,9/21/21 1:45,29.51,40.61,14.75,4,west
537,9/21/21 2:00,29.64,40.88,14.96,4,west
538,9/21/21 2:15,29.77,40.84,15.06,4,west
539,9/21/21 2:30,29.77,40.84,15.06,4,west
540,9/21/21 2:45,29.73,41.37,15.22,4,west
541,9/21/21 3:00,29.68,41.14,15.1,4,west
542,9/21/21 3:15,29.64,41.14,15.06,4,west
543,9/21/21 3:30,29.6,41.14,15.02,4,west
544,9/21/21 3:45,29.6,40.91,14.94,4,west
545,9/21/21 4:00,29.77,40.88,15.08,4,west
546,9/21/21 4:15,29.77,40.88,15.08,4,west
547,9/21/21 4:30,29.73,40.61,14.94,4,west
548,9/21/21 4:45,29.51,40.09,14.54,4,west
549,9/21/21 5:00,29.47,40.61,14.71,4,west
550,9/21/21 5:15,29.38,41.17,14.84,4,west
551,9/21/21 5:30,29.38,41.14,14.83,4,west
552,9/21/21 5:45,29.43,41.07,14.84,4,west
553,9/21/21 6:00,29.43,41.11,14.86,4,west
554,9/21/21 6:15,29.47,40.55,14.68,4,west
555,9/21/21 6:30,29.47,40.29,14.58,4,west
556,9/21/21 6:45,29.34,39.73,14.25,4,west
557,9/21/21 7:00,29.3,39,13.93,4,west
558,9/21/21 7:15,29.26,39.3,14.01,4,west
559,9/21/21 7:30,29.26,39.27,13.99,4,west
560,9/21/21 7:45,29.08,40.52,14.33,4,west
561,9/21/21 8:00,29.26,40.09,14.31,4,west
562,9/21/21 8:15,29.6,40.09,14.62,4,west
563,9/21/21 8:30,29.81,39.56,14.61,4,west
564,9/21/21 8:45,29.98,39.33,14.67,4,west
565,9/21/21 9:00,29.73,39.5,14.51,4,west
566,9/21/21 9:15,29.9,38.48,14.25,4,west
567,9/21/21 9:30,30.41,37.78,14.43,4,west
568,9/21/21 9:45,31.74,36.23,14.95,4,west
569,9/21/21 10:00,33.16,34.43,15.4,4,west
570,9/21/21 10:15,31.49,35.46,14.39,4,west
571,9/21/21 10:30,29.38,36.62,13.04,4,west
572,9/21/21 10:45,28.05,39.07,12.85,4,west
573,9/21/21 11:00,28.23,39.89,13.32,4,west
574,9/21/21 11:15,27.88,39.66,12.93,4,west
575,9/21/21 11:30,26.81,38.68,11.59,4,west
576,9/21/21 11:45,26.38,42.15,12.51,4,west
577,9/21/21 12:00,27.2,39.04,12.07,4,west
578,9/21/21 12:15,25.09,44.04,12.02,4,west
579,9/21/21 12:30,25.82,41.73,11.86,4,west
580,9/21/21 12:45,24.84,44.85,12.06,4,west
581,9/21/21 13:00,24.92,45.37,12.31,4,west
582,9/21/21 13:15,25.14,43.52,11.88,4,west
583,9/21/21 13:30,25.14,42.25,11.43,4,west
584,9/21/21 13:45,26.04,43.1,12.54,4,west
585,9/21/21 14:00,26.64,42.9,13.01,4,west
586,9/21/21 14:15,26.21,42.87,12.61,4,west
587,9/21/21 14:30,26.25,41.86,12.29,4,west
588,9/21/21 14:45,27.2,38.77,11.97,4,west
589,9/21/21 15:00,26.55,42.64,12.84,4,west
590,9/21/21 15:15,27.32,40.42,12.72,4,west
591,9/21/21 15:30,26.81,42.41,12.99,4,west
592,9/21/21 15:45,26.21,43.13,12.71,4,west
593,9/21/21 16:00,26.38,44.17,13.23,4,west
594,9/21/21 16:15,25.95,41.34,11.83,4,west
595,9/21/21 16:30,25.01,46.88,12.89,4,west
596,9/21/21 16:45,26.94,44.78,13.94,4,west
597,9/21/21 17:00,25.31,44.4,12.33,4,west
598,9/21/21 17:15,28.01,39.33,12.91,4,west
599,9/21/21 17:30,27.15,42.18,13.22,4,west
600,9/21/21 17:45,26.55,43.68,13.21,4,west
601,9/21/21 18:00,25.39,44.91,12.59,4,west
602,9/21/21 18:15,27.28,39.53,12.34,4,west
603,9/21/21 18:30,28.27,40.25,13.5,4,west
604,9/21/21 18:45,29.3,38.97,13.92,4,west
605,9/21/21 19:00,29.6,38.81,14.12,4,west
606,9/21/21 19:15,29.26,37.12,13.13,4,west
607,9/21/21 19:30,28.78,37.82,13,4,west
608,9/21/21 19:45,28.23,37.49,12.37,4,west
609,9/21/21 20:00,27.67,37.55,11.9,4,west
610,9/21/21 20:15,28.91,36.82,12.7,4,west
611,9/21/21 20:30,29.17,37.59,13.24,4,west
612,9/21/21 20:45,29.13,37.85,13.31,4,west
613,9/21/21 21:00,29.3,38.15,13.59,4,west
614,9/21/21 21:15,29.34,38.48,13.76,4,west
615,9/21/21 21:30,29.43,38.68,13.91,4,west
616,9/21/21 21:45,29.51,38.81,14.04,4,west
617,9/21/21 22:00,29.56,38.74,14.05,4,west
618,9/21/21 22:15,29.6,38.51,14,4,west
619,9/21/21 22:30,29.51,38.74,14.02,4,west
620,9/21/21 22:45,29.43,38.74,13.94,4,west
621,9/21/21 23:00,29.47,38.51,13.88,4,west
622,9/21/21 23:15,29.51,38.15,13.78,4,west
623,9/21/21 23:30,29.47,38.41,13.85,4,west
624,9/21/21 23:45,29.38,38.15,13.66,4,west
625,9/22/21 0:00,29.38,38.21,13.69,4,west
626,9/22/21 0:15,29.3,37.98,13.52,4,west
627,9/22/21 0:30,29.3,37.98,13.52,4,west
628,9/22/21 0:45,29.3,37.62,13.37,4,west
629,9/22/21 1:00,29.34,37.62,13.41,4,west
630,9/22/21 1:15,29.3,37.42,13.29,4,west
631,9/22/21 1:30,29.34,37.12,13.21,4,west
632,9/22/21 1:45,29.34,37.06,13.18,4,west
633,9/22/21 2:00,29.3,37.06,13.14,4,west
634,9/22/21 2:15,29.34,36.86,13.1,4,west
635,9/22/21 2:30,29.3,36.86,13.06,4,west
636,9/22/21 2:45,29.26,36.86,13.02,4,west
637,9/22/21 3:00,29.26,37.12,13.13,4,west
638,9/22/21 3:15,29.26,37.09,13.12,4,west
639,9/22/21 3:30,29.17,37.12,13.05,4,west
640,9/22/21 3:45,29.17,37.12,13.05,4,west
641,9/22/21 4:00,29.26,36.86,13.02,4,west
642,9/22/21 4:15,29.17,37.06,13.03,4,west
643,9/22/21 4:30,29.17,37.12,13.05,4,west
644,9/22/21 4:45,29.04,37.32,13.02,4,west
645,9/22/21 5:00,29,37.39,13.01,4,west
646,9/22/21 5:15,28.95,37.55,13.04,4,west
647,9/22/21 5:30,28.91,37.39,12.94,4,west
648,9/22/21 5:45,28.87,37.35,12.88,4,west
649,9/22/21 6:00,28.87,37.29,12.86,4,west
650,9/22/21 6:15,28.87,37.09,12.78,4,west
651,9/22/21 6:30,28.83,37.29,12.82,4,west
652,9/22/21 6:45,28.74,37.29,12.74,4,west
653,9/22/21 7:00,28.65,37.32,12.68,4,west
654,9/22/21 7:15,28.61,37.25,12.62,4,west
655,9/22/21 7:30,28.61,37.32,12.64,4,west
656,9/22/21 7:45,28.65,37.55,12.78,4,west
657,9/22/21 8:00,28.83,37.55,12.93,4,west
658,9/22/21 8:15,28.91,37.39,12.94,4,west
659,9/22/21 8:30,28.87,37.82,13.07,4,west
660,9/22/21 8:45,29.34,37.62,13.41,4,west
661,9/22/21 9:00,24.66,41.96,10.9,4,west
662,9/22/21 9:15,29.21,35.53,12.42,4,west
663,9/22/21 9:30,28.1,36.49,11.85,4,west
664,9/22/21 9:45,30.59,33.66,12.8,4,west
665,9/22/21 10:00,31.7,30.33,12.18,4,west
666,9/22/21 10:15,30.37,34.46,12.97,4,west
667,9/22/21 10:30,26.12,41.27,11.96,4,west
668,9/22/21 10:45,27.02,38.21,11.6,4,west
669,9/22/21 11:00,27.28,37.19,11.41,4,west
670,9/22/21 11:15,28.27,36.49,12,4,west
671,9/22/21 11:30,27.32,38.21,11.86,4,west
672,9/22/21 11:45,26.81,37.95,11.3,4,west
673,9/22/21 12:00,26.77,38.68,11.55,4,west
674,9/22/21 12:15,26.9,39.83,12.11,4,west
675,9/22/21 12:30,26.68,39.27,11.7,4,west
676,9/22/21 12:45,26.21,39.96,11.55,4,west
677,9/22/21 13:00,24.41,42.09,10.71,4,west
678,9/22/21 13:15,24.36,43.75,11.26,4,west
679,9/22/21 13:30,25.65,40.42,11.22,4,west
680,9/22/21 13:45,26.51,38.44,11.23,4,west
681,9/22/21 14:00,27.2,38.48,11.85,4,west
682,9/22/21 14:15,27.45,37.49,11.68,4,west
683,9/22/21 14:30,27.24,36.43,11.06,4,west
684,9/22/21 14:45,27.75,36.49,11.54,4,west
685,9/22/21 15:00,26.85,40.32,12.26,4,west
686,9/22/21 15:15,27.84,39.93,12.99,4,west
687,9/22/21 15:30,27.28,39.53,12.34,4,west
688,9/22/21 15:45,26.85,40.65,12.38,4,west
689,9/22/21 16:00,27.15,39.07,12.05,4,west
690,9/22/21 16:15,25.87,42.84,12.29,4,west
691,9/22/21 16:30,25.65,41.53,11.63,4,west
692,9/22/21 16:45,29.26,30.67,10.24,4,west
693,9/22/21 17:00,29.26,29.45,9.63,4,west
694,9/22/21 17:15,30.54,31.31,11.66,4,west
695,9/22/21 17:30,28.65,38.61,13.2,4,west
696,9/22/21 17:45,27.2,37.98,11.66,4,west
697,9/22/21 18:00,25.52,42.22,11.76,4,west
698,9/22/21 18:15,26.77,40.32,12.18,4,west
699,9/22/21 18:30,28.35,39.1,13.13,4,west
700,9/22/21 18:45,29.56,37.42,13.52,4,west
701,9/22/21 19:00,29.9,37.12,13.7,4,west
702,9/22/21 19:15,29.6,39.07,14.22,4,west
703,9/22/21 19:30,29.08,38.97,13.73,4,west
704,9/22/21 19:45,28.48,39.99,13.59,4,west
705,9/22/21 20:00,27.97,41.01,13.51,4,west
706,9/22/21 20:15,28.57,40.25,13.77,4,west
707,9/22/21 20:30,29.26,39.2,13.97,4,west
708,9/22/21 20:45,29.13,39.3,13.89,4,west
709,9/22/21 21:00,29.17,39.53,14.02,4,west
710,9/22/21 21:15,29.26,39.53,14.1,4,west
711,9/22/21 21:30,29.43,38.94,14.02,4,west
712,9/22/21 21:45,29.51,38.77,14.03,4,west
713,9/22/21 22:00,29.51,38.71,14,4,west
714,9/22/21 22:15,29.47,38.21,13.77,4,west
715,9/22/21 22:30,29.43,38.15,13.7,4,west
716,9/22/21 22:45,29.38,37.88,13.56,4,west
717,9/22/21 23:00,29.38,37.68,13.48,4,west
718,9/22/21 23:15,29.38,37.16,13.26,4,west
719,9/22/21 23:30,29.38,37.62,13.45,4,west
720,9/22/21 23:45,29.34,37.45,13.34,4,west
721,9/23/21 0:00,29.34,37.45,13.34,4,west
722,9/23/21 0:15,29.3,37.32,13.25,4,west
723,9/23/21 0:30,29.3,36.89,13.07,4,west
724,9/23/21 0:45,29.3,37.09,13.15,4,west
725,9/23/21 1:00,29.3,36.79,13.03,4,west
726,9/23/21 1:15,29.3,36.89,13.07,4,west
727,9/23/21 1:30,29.43,36.89,13.19,4,west
728,9/23/21 1:45,29.3,37.16,13.18,4,west
729,9/23/21 2:00,29.3,37.06,13.14,4,west
730,9/23/21 2:15,29.3,37.32,13.25,4,west
731,9/23/21 2:30,29.26,37.06,13.1,4,west
732,9/23/21 2:45,29.21,36.59,12.87,4,west
733,9/23/21 3:00,29.3,36.53,12.92,4,west
734,9/23/21 3:15,29.3,36.53,12.92,4,west
735,9/23/21 3:30,29.3,36.06,12.72,4,west
736,9/23/21 3:45,29.26,35.73,12.55,4,west
737,9/23/21 4:00,29.21,35.73,12.51,4,west
738,9/23/21 4:15,29.21,35.53,12.42,4,west
739,9/23/21 4:30,29.13,35.43,12.3,4,west
740,9/23/21 4:45,29.04,35.5,12.26,4,west
741,9/23/21 5:00,29.08,35.43,12.27,4,west
742,9/23/21 5:15,29,35.26,12.12,4,west
743,9/23/21 5:30,28.95,35.76,12.3,4,west
744,9/23/21 5:45,28.91,35.76,12.26,4,west
745,9/23/21 6:00,28.87,35.69,12.19,4,west
746,9/23/21 6:15,28.83,35.79,12.2,4,west
747,9/23/21 6:30,28.83,35.73,12.17,4,west
748,9/23/21 6:45,28.74,35.73,12.09,4,west
749,9/23/21 7:00,28.87,35.2,11.98,4,west
750,9/23/21 7:15,28.83,35.4,12.03,4,west
751,9/23/21 7:30,28.83,35.66,12.14,4,west
752,9/23/21 7:45,28.78,35.43,12,4,west
753,9/23/21 8:00,28.91,35.79,12.27,4,west
754,9/23/21 8:15,29.04,35.69,12.34,4,west
755,9/23/21 8:30,28.91,35.69,12.23,4,west
756,9/23/21 8:45,29.38,36.06,12.8,4,west
757,9/23/21 9:00,27.67,35.66,11.12,4,west
758,9/23/21 9:15,28.14,34.53,11.05,4,west
759,9/23/21 9:30,29.68,34.46,12.37,4,west
760,9/23/21 9:45,31.31,32.35,12.83,4,west
761,9/23/21 10:00,30.71,31.08,11.7,4,west
762,9/23/21 10:15,30.41,31.98,11.87,4,west
763,9/23/21 10:30,27.5,34.53,10.48,4,west
764,9/23/21 10:45,27.67,36.62,11.52,4,west
765,9/23/21 11:00,27.63,35.4,10.97,4,west
766,9/23/21 11:15,27.45,34.8,10.56,4,west
767,9/23/21 11:30,26.85,36.59,10.79,4,west
768,9/23/21 11:45,26.98,35.6,10.49,4,west
769,9/23/21 12:00,26.3,37.06,10.49,4,west
770,9/23/21 12:15,25.31,36.92,9.56,4,west
771,9/23/21 12:30,26.42,35.2,9.83,4,west
772,9/23/21 12:45,25.09,39.37,10.33,4,west
773,9/23/21 13:00,24.79,38.05,9.55,4,west
774,9/23/21 13:15,24.92,39.56,10.25,4,west
775,9/23/21 13:30,26.17,38.15,10.81,4,west
776,9/23/21 13:45,27.32,35.06,10.56,4,west
777,9/23/21 14:00,27.5,34.83,10.61,4,west
778,9/23/21 14:15,26.77,38.48,11.47,4,west
779,9/23/21 14:30,27.11,37.98,11.58,4,west
780,9/23/21 14:45,27.32,38.54,11.99,4,west
781,9/23/21 15:00,27.54,38.48,12.16,4,west
782,9/23/21 15:15,28.35,35.4,11.61,4,west
783,9/23/21 15:30,27.67,36.39,11.43,4,west
784,9/23/21 15:45,27.75,36.39,11.5,4,west
785,9/23/21 16:00,28.83,35.66,12.14,4,west
786,9/23/21 16:15,27.5,35.83,11.04,4,west
787,9/23/21 16:30,27.15,39.76,12.31,4,west
788,9/23/21 16:45,29,35.5,12.22,4,west
789,9/23/21 17:00,27.41,37.42,11.62,4,west
790,9/23/21 17:15,26.94,37.39,11.19,4,west
791,9/23/21 17:30,26.51,40.48,12.01,4,west
792,9/23/21 17:45,26.72,38.15,11.3,4,west
793,9/23/21 18:00,24.97,42.51,11.37,4,west
794,9/23/21 18:15,26.12,39.4,11.26,4,west
795,9/23/21 18:30,27.32,40.61,12.79,4,west
796,9/23/21 18:45,28.87,37.09,12.78,4,west
797,9/23/21 19:00,29.6,36.89,13.34,4,west
798,9/23/21 19:15,29.51,37.62,13.56,4,west
799,9/23/21 19:30,29.17,38.18,13.49,4,west
800,9/23/21 19:45,28.7,37.62,12.84,4,west
801,9/23/21 20:00,28.27,36.76,12.11,4,west
802,9/23/21 20:15,27.93,36.46,11.68,4,west
803,9/23/21 20:30,28.48,37.59,12.64,4,west
804,9/23/21 20:45,28.18,36.43,11.89,4,west
805,9/23/21 21:00,27.75,36.23,11.43,4,west
806,9/23/21 21:15,28.18,37.02,12.14,4,west
807,9/23/21 21:30,27.71,36.66,11.57,4,west
808,9/23/21 21:45,27.97,36.99,11.94,4,west
809,9/23/21 22:00,27.58,37.25,11.7,4,west
810,9/23/21 22:15,28.57,36.26,12.17,4,west
811,9/23/21 22:30,29.13,35.5,12.33,4,west
812,9/23/21 22:45,29.38,34.96,12.33,4,west
813,9/23/21 23:00,29.51,34.4,12.19,4,west
814,9/23/21 23:15,29.56,34.4,12.23,4,west
815,9/23/21 23:30,29.56,34.66,12.35,4,west
816,9/23/21 23:45,29.56,34.66,12.35,4,west
817,9/24/21 0:00,29.56,34.66,12.35,4,west
818,9/24/21 0:15,29.6,34.46,12.3,4,west
819,9/24/21 0:30,29.51,34.46,12.22,4,west
820,9/24/21 0:45,29.51,34.46,12.22,4,west
821,9/24/21 1:00,29.51,34.66,12.31,4,west
822,9/24/21 1:15,29.56,34.93,12.46,4,west
823,9/24/21 1:30,29.51,35.03,12.47,4,west
824,9/24/21 1:45,29.56,35.26,12.61,4,west
825,9/24/21 2:00,29.56,35.53,12.72,4,west
826,9/24/21 2:15,29.56,35.53,12.72,4,west
827,9/24/21 2:30,29.56,36.03,12.94,4,west
828,9/24/21 2:45,29.6,35.86,12.9,4,west
829,9/24/21 3:00,29.51,35.73,12.77,4,west
830,9/24/21 3:15,29.56,35.83,12.85,4,west
831,9/24/21 3:30,29.51,36.09,12.93,4,west
832,9/24/21 3:45,29.43,36.53,13.03,4,west
833,9/24/21 4:00,29.43,36.82,13.16,4,west
834,9/24/21 4:15,29.47,36.36,13,4,west
835,9/24/21 4:30,29.6,36.29,13.09,4,west
836,9/24/21 4:45,29.6,36.13,13.02,4,west
837,9/24/21 5:00,29.56,36.03,12.94,4,west
838,9/24/21 5:15,29.56,36.29,13.05,4,west
839,9/24/21 5:30,29.47,36.36,13,4,west
840,9/24/21 5:45,29.43,36.29,12.94,4,west
841,9/24/21 6:00,29.38,36.36,12.93,4,west
842,9/24/21 6:15,29.34,36.29,12.86,4,west
843,9/24/21 6:30,29.26,36.29,12.78,4,west
844,9/24/21 6:45,29.26,36.56,12.9,4,west
845,9/24/21 7:00,29.34,36.29,12.86,4,west
846,9/24/21 7:15,29.3,36.26,12.81,4,west
847,9/24/21 7:30,29.38,36.36,12.93,4,west
848,9/24/21 7:45,29.47,36.36,13,4,west
849,9/24/21 8:00,29.68,36.36,13.19,4,west
850,9/24/21 8:15,29.77,36.36,13.27,4,west
851,9/24/21 8:30,29.86,36.69,13.48,4,west
852,9/24/21 8:45,29.98,36.66,13.58,4,west
853,9/24/21 9:00,29.86,37.19,13.69,4,west
854,9/24/21 9:15,30.41,37.82,14.44,4,west
855,9/24/21 9:30,28.27,37.02,12.22,4,west
856,9/24/21 9:45,30.93,35.66,13.99,4,west
857,9/24/21 10:00,29.98,36.33,13.44,4,west
858,9/24/21 10:15,29.43,37.39,13.39,4,west
859,9/24/21 10:30,27.28,41.73,13.17,4,west
860,9/24/21 10:45,28.48,33.33,10.81,4,west
861,9/24/21 11:00,27.02,40.09,12.32,4,west
862,9/24/21 11:15,26.77,41.56,12.64,4,west
863,9/24/21 11:30,25.48,43.62,12.22,4,west
864,9/24/21 11:45,25.57,45.14,12.82,4,west
865,9/24/21 12:00,26.12,42.64,12.46,4,west
866,9/24/21 12:15,27.02,41.92,13.01,4,west
867,9/24/21 12:30,27.37,40.65,12.84,4,west
868,9/24/21 12:45,27.45,41.99,13.42,4,west
869,9/24/21 13:00,27.07,42.41,13.22,4,west
870,9/24/21 13:15,26.77,40.25,12.16,4,west
871,9/24/21 13:30,27.84,40.22,13.1,4,west
872,9/24/21 13:45,28.78,37.65,12.93,4,west
873,9/24/21 14:00,29.68,36.29,13.16,4,west
874,9/24/21 14:15,29.34,38.15,13.62,4,west
875,9/24/21 14:30,29.08,37.16,12.99,4,west
876,9/24/21 14:45,29.21,37.16,13.11,4,west
877,9/24/21 15:00,28.91,38.08,13.22,4,west
878,9/24/21 15:15,29.3,37.88,13.48,4,west
879,9/24/21 15:30,28.48,39.47,13.38,4,west
880,9/24/21 15:45,28.74,37.09,12.66,4,west
881,9/24/21 16:00,29.17,37.42,13.18,4,west
882,9/24/21 16:15,27.8,38.58,12.42,4,west
883,9/24/21 16:30,27.67,37.98,12.07,4,west
884,9/24/21 16:45,28.74,36.53,12.43,4,west
885,9/24/21 17:00,27.93,38.81,12.63,4,west
886,9/24/21 17:15,27.28,40.42,12.68,4,west
887,9/24/21 17:30,26.38,40.84,12.03,4,west
888,9/24/21 17:45,25.01,42.54,11.42,4,west
889,9/24/21 18:00,24.06,43.97,11.06,4,west
890,9/24/21 18:15,25.87,42.35,12.12,4,west
891,9/24/21 18:30,27.15,41.96,13.13,4,west
892,9/24/21 18:45,29,38.91,13.62,4,west
893,9/24/21 19:00,29.81,36.69,13.44,4,west
894,9/24/21 19:15,29.98,37.12,13.77,4,west
895,9/24/21 19:30,29.68,36.13,13.09,4,west
896,9/24/21 19:45,29.17,37.85,13.35,4,west
897,9/24/21 20:00,28.74,37.12,12.68,4,west
898,9/24/21 20:15,28.4,37.78,12.64,4,west
899,9/24/21 20:30,28.05,38.35,12.56,4,west
900,9/24/21 20:45,28.48,38.41,12.97,4,west
901,9/24/21 21:00,28.27,38.11,12.66,4,west
902,9/24/21 21:15,27.93,38.61,12.55,4,west
903,9/24/21 21:30,28.31,38.64,12.91,4,west
904,9/24/21 21:45,27.93,39.17,12.77,4,west
905,9/24/21 22:00,28.53,38.08,12.88,4,west
906,9/24/21 22:15,29.08,37.39,13.09,4,west
907,9/24/21 22:30,29.21,37.12,13.09,4,west
908,9/24/21 22:45,29.43,36.89,13.19,4,west
909,9/24/21 23:00,29.64,36.62,13.26,4,west
910,9/24/21 23:15,29.68,36.39,13.2,4,west
911,9/24/21 23:30,29.68,36.29,13.16,4,west
912,9/24/21 23:45,29.68,36.39,13.2,4,west
913,9/25/21 0:00,29.73,36.29,13.2,4,west
914,9/25/21 0:15,29.68,36.36,13.19,4,west
915,9/25/21 0:30,29.68,36.62,13.3,4,west
916,9/25/21 0:45,29.6,36.62,13.23,4,west
917,9/25/21 1:00,29.73,36.86,13.44,4,west
918,9/25/21 1:15,29.73,36.86,13.44,4,west
919,9/25/21 1:30,29.77,36.92,13.5,4,west
920,9/25/21 1:45,29.68,36.82,13.39,4,west
921,9/25/21 2:00,29.68,36.89,13.41,4,west
922,9/25/21 2:15,29.64,37.16,13.49,4,west
923,9/25/21 2:30,29.64,37.35,13.57,4,west
924,9/25/21 2:45,29.56,37.68,13.63,4,west
925,9/25/21 3:00,29.47,37.88,13.63,4,west
926,9/25/21 3:15,29.51,37.88,13.67,4,west
927,9/25/21 3:30,29.56,37.65,13.61,4,west
928,9/25/21 3:45,29.51,37.62,13.56,4,west
929,9/25/21 4:00,29.43,37.88,13.59,4,west
930,9/25/21 4:15,29.38,37.88,13.56,4,west
931,9/25/21 4:30,29.43,37.72,13.53,4,west
932,9/25/21 4:45,29.38,37.72,13.49,4,west
933,9/25/21 5:00,29.38,37.92,13.57,4,west
934,9/25/21 5:15,29.43,37.95,13.62,4,west
935,9/25/21 5:30,29.38,38.21,13.69,4,west
936,9/25/21 5:45,29.38,38.21,13.69,4,west
937,9/25/21 6:00,29.43,38.21,13.73,4,west
938,9/25/21 6:15,29.43,38.15,13.7,4,west
939,9/25/21 6:30,29.47,37.98,13.67,4,west
940,9/25/21 6:45,29.38,37.95,13.58,4,west
941,9/25/21 7:00,29.26,37.92,13.46,4,west
942,9/25/21 7:15,29.17,37.92,13.38,4,west
943,9/25/21 7:30,29.21,37.95,13.43,4,west
944,9/25/21 7:45,29.26,37.88,13.44,4,west
945,9/25/21 8:00,29.34,37.95,13.54,4,west
946,9/25/21 8:15,29.47,37.68,13.55,4,west
947,9/25/21 8:30,29.47,37.62,13.52,4,west
948,9/25/21 8:45,29.47,38.41,13.85,4,west
949,9/25/21 9:00,28.87,35.5,12.11,4,west
950,9/25/21 9:15,28.31,37.85,12.59,4,west
951,9/25/21 9:30,27.28,39.86,12.47,4,west
952,9/25/21 9:45,30.67,34.76,13.37,4,west
953,9/25/21 10:00,30.84,35.93,14.03,4,west
954,9/25/21 10:15,29.38,38.48,13.8,4,west
955,9/25/21 10:30,24.75,46.4,12.5,4,west
956,9/25/21 10:45,25.44,45.95,12.98,4,west
957,9/25/21 11:00,25.69,46.43,13.37,4,west
958,9/25/21 11:15,26.6,44.98,13.7,4,west
959,9/25/21 11:30,26.55,45.75,13.92,4,west
960,9/25/21 11:45,26.25,46.04,13.75,4,west
961,9/25/21 12:00,26.72,45.08,13.85,4,west
962,9/25/21 12:15,27.63,44.14,14.34,4,west
963,9/25/21 12:30,28.44,42.61,14.53,4,west
964,9/25/21 12:45,28.57,41.86,14.37,4,west
965,9/25/21 13:00,27.84,40.16,13.08,4,west
966,9/25/21 13:15,27.8,40.71,13.25,4,west
967,9/25/21 13:30,28.74,39.47,13.61,4,west
968,9/25/21 13:45,29.17,37.39,13.16,4,west
969,9/25/21 14:00,29.98,36.66,13.58,4,west
970,9/25/21 14:15,29.81,35.76,13.05,4,west
971,9/25/21 14:30,29.43,36.53,13.03,4,west
972,9/25/21 14:45,29.68,35.56,12.85,4,west
973,9/25/21 15:00,29.6,35.5,12.75,4,west
974,9/25/21 15:15,29.98,36.33,13.44,4,west
975,9/25/21 15:30,29.9,34.76,12.69,4,west
976,9/25/21 15:45,29.68,36.56,13.27,4,west
977,9/25/21 16:00,29.94,35.89,13.22,4,west
978,9/25/21 16:15,27.67,38.08,12.11,4,west
979,9/25/21 16:30,26.6,40.58,12.13,4,west
980,9/25/21 16:45,26.17,42.67,12.51,4,west
981,9/25/21 17:00,25.39,43.81,12.21,4,west
982,9/25/21 17:15,26.38,41.34,12.21,4,west
983,9/25/21 17:30,26.98,41.14,12.68,4,west
984,9/25/21 17:45,27.15,40.94,12.76,4,west
985,9/25/21 18:00,26.77,40.84,12.38,4,west
986,9/25/21 18:15,29.43,38.25,13.74,4,west
987,9/25/21 18:30,28.57,38.35,13.02,4,west
988,9/25/21 18:45,29.26,37.32,13.21,4,west
989,9/25/21 19:00,29.81,36.89,13.53,4,west
990,9/25/21 19:15,29.77,37.19,13.61,4,west
991,9/25/21 19:30,29.47,38.94,14.06,4,west
992,9/25/21 19:45,29.17,40.09,14.24,4,west
993,9/25/21 20:00,28.87,40.22,14.02,4,west
994,9/25/21 20:15,28.65,39.5,13.55,4,west
995,9/25/21 20:30,28.44,39.63,13.41,4,west
996,9/25/21 20:45,28.31,39.63,13.3,4,west
997,9/25/21 21:00,28.18,39.47,13.12,4,west
998,9/25/21 21:15,28.83,39.24,13.6,4,west
