obs,date,temp,block,side
700,9/23/21 19:45,28.754,1,south
701,9/23/21 20:00,28.258,1,south
702,9/23/21 20:15,27.862,1,south
703,9/23/21 20:30,28.357,1,south
704,9/23/21 20:45,28.06,1,south
705,9/23/21 21:00,27.567,1,south
706,9/23/21 21:15,28.06,1,south
707,9/23/21 21:30,27.567,1,south
708,9/23/21 21:45,27.961,1,south
709,9/23/21 22:00,27.468,1,south
710,9/23/21 22:15,28.357,1,south
711,9/23/21 22:30,29.053,1,south
712,9/23/21 22:45,29.352,1,south
713,9/23/21 23:00,29.352,1,south
714,9/23/21 23:15,29.352,1,south
715,9/23/21 23:30,29.352,1,south
716,9/23/21 23:45,29.252,1,south
717,9/24/21 0:00,29.252,1,south
718,9/24/21 0:15,29.152,1,south
719,9/24/21 0:30,29.053,1,south
720,9/24/21 0:45,28.953,1,south
721,9/24/21 1:00,28.953,1,south
722,9/24/21 1:15,28.953,1,south
723,9/24/21 1:30,28.853,1,south
724,9/24/21 1:45,28.853,1,south
725,9/24/21 2:00,28.853,1,south
726,9/24/21 2:15,28.853,1,south
727,9/24/21 2:30,28.853,1,south
728,9/24/21 2:45,28.853,1,south
729,9/24/21 3:00,28.754,1,south
730,9/24/21 3:15,28.754,1,south
731,9/24/21 3:30,28.655,1,south
732,9/24/21 3:45,28.555,1,south
733,9/24/21 4:00,28.555,1,south
734,9/24/21 4:15,28.655,1,south
735,9/24/21 4:30,28.754,1,south
736,9/24/21 4:45,28.754,1,south
737,9/24/21 5:00,28.754,1,south
738,9/24/21 5:15,28.655,1,south
739,9/24/21 5:30,28.655,1,south
740,9/24/21 5:45,28.555,1,south
741,9/24/21 6:00,28.555,1,south
742,9/24/21 6:15,28.456,1,south
743,9/24/21 6:30,28.456,1,south
744,9/24/21 6:45,28.456,1,south
745,9/24/21 7:00,28.456,1,south
746,9/24/21 7:15,28.456,1,south
747,9/24/21 7:30,28.555,1,south
748,9/24/21 7:45,28.655,1,south
749,9/24/21 8:00,28.853,1,south
750,9/24/21 8:15,29.053,1,south
751,9/24/21 8:30,29.252,1,south
752,9/24/21 8:45,29.552,1,south
753,9/24/21 9:00,29.953,1,south
754,9/24/21 9:15,30.558,1,south
755,9/24/21 9:30,27.272,1,south
756,9/24/21 9:45,30.862,1,south
757,9/24/21 10:00,29.652,1,south
758,9/24/21 10:15,28.655,1,south
759,9/24/21 10:30,26,1,south
760,9/24/21 10:45,29.452,1,south
761,9/24/21 11:00,28.159,1,south
762,9/24/21 11:15,26.39,1,south
763,9/24/21 11:30,23.196,1,south
764,9/24/21 11:45,22.908,1,south
765,9/24/21 12:00,24.255,1,south
766,9/24/21 12:15,25.319,1,south
767,9/24/21 12:30,25.902,1,south
768,9/24/21 12:45,27.961,1,south
769,9/24/21 13:00,27.37,1,south
770,9/24/21 13:15,28.258,1,south
771,9/24/21 13:30,27.567,1,south
772,9/24/21 13:45,28.655,1,south
773,9/24/21 14:00,29.652,1,south
774,9/24/21 14:15,29.452,1,south
775,9/24/21 14:30,30.154,1,south
776,9/24/21 14:45,29.252,1,south
777,9/24/21 15:00,28.555,1,south
778,9/24/21 15:15,28.357,1,south
779,9/24/21 15:30,28.258,1,south
780,9/24/21 15:45,30.862,1,south
781,9/24/21 16:00,30.255,1,south
782,9/24/21 16:15,30.862,1,south
783,9/24/21 16:30,31.574,1,south
784,9/24/21 16:45,31.166,1,south
785,9/24/21 17:00,31.166,1,south
786,9/24/21 17:15,27.173,1,south
787,9/24/21 17:30,25.708,1,south
788,9/24/21 17:45,25.805,1,south
789,9/24/21 18:00,26.585,1,south
790,9/24/21 18:15,27.173,1,south
791,9/24/21 18:30,29.853,1,south
792,9/24/21 18:45,32.188,1,south
793,9/24/21 19:00,31.983,1,south
794,9/24/21 19:15,31.064,1,south
795,9/24/21 19:30,30.154,1,south
796,9/24/21 19:45,29.352,1,south
797,9/24/21 20:00,28.655,1,south
798,9/24/21 20:15,28.258,1,south
799,9/24/21 20:30,27.862,1,south
800,9/24/21 20:45,28.357,1,south
801,9/24/21 21:00,28.159,1,south
802,9/24/21 21:15,27.764,1,south
803,9/24/21 21:30,28.258,1,south
804,9/24/21 21:45,27.764,1,south
805,9/24/21 22:00,28.06,1,south
806,9/24/21 22:15,28.754,1,south
807,9/24/21 22:30,29.053,1,south
808,9/24/21 22:45,29.352,1,south
809,9/24/21 23:00,29.552,1,south
810,9/24/21 23:15,29.552,1,south
811,9/24/21 23:30,29.552,1,south
812,9/24/21 23:45,29.452,1,south
813,9/25/21 0:00,29.452,1,south
814,9/25/21 0:15,29.452,1,south
815,9/25/21 0:30,29.352,1,south
816,9/25/21 0:45,29.252,1,south
817,9/25/21 1:00,29.152,1,south
818,9/25/21 1:15,29.152,1,south
819,9/25/21 1:30,29.152,1,south
820,9/25/21 1:45,29.152,1,south
821,9/25/21 2:00,29.053,1,south
822,9/25/21 2:15,29.053,1,south
823,9/25/21 2:30,28.953,1,south
824,9/25/21 2:45,28.853,1,south
825,9/25/21 3:00,28.853,1,south
826,9/25/21 3:15,28.853,1,south
827,9/25/21 3:30,28.754,1,south
828,9/25/21 3:45,28.655,1,south
829,9/25/21 4:00,28.555,1,south
830,9/25/21 4:15,28.555,1,south
831,9/25/21 4:30,28.555,1,south
832,9/25/21 4:45,28.555,1,south
833,9/25/21 5:00,28.555,1,south
834,9/25/21 5:15,28.555,1,south
835,9/25/21 5:30,28.555,1,south
836,9/25/21 5:45,28.555,1,south
837,9/25/21 6:00,28.555,1,south
838,9/25/21 6:15,28.555,1,south
839,9/25/21 6:30,28.555,1,south
840,9/25/21 6:45,28.555,1,south
841,9/25/21 7:00,28.456,1,south
842,9/25/21 7:15,28.456,1,south
843,9/25/21 7:30,28.456,1,south
844,9/25/21 7:45,28.555,1,south
845,9/25/21 8:00,28.655,1,south
846,9/25/21 8:15,28.853,1,south
847,9/25/21 8:30,29.152,1,south
848,9/25/21 8:45,29.552,1,south
849,9/25/21 9:00,27.37,1,south
850,9/25/21 9:15,25.61,1,south
851,9/25/21 9:30,25.125,1,south
852,9/25/21 9:45,29.152,1,south
853,9/25/21 10:00,28.853,1,south
854,9/25/21 10:15,26.977,1,south
855,9/25/21 10:30,21.187,1,south
856,9/25/21 10:45,24.158,1,south
857,9/25/21 11:00,24.545,1,south
858,9/25/21 11:15,24.931,1,south
859,9/25/21 11:30,23.966,1,south
860,9/25/21 11:45,23.004,1,south
861,9/25/21 12:00,23.677,1,south
862,9/25/21 12:15,25.125,1,south
863,9/25/21 12:30,26.195,1,south
864,9/25/21 12:45,27.173,1,south
865,9/25/21 13:00,28.357,1,south
866,9/25/21 13:15,28.357,1,south
867,9/25/21 13:30,28.655,1,south
868,9/25/21 13:45,29.252,1,south
869,9/25/21 14:00,30.255,1,south
870,9/25/21 14:15,29.752,1,south
871,9/25/21 14:30,30.963,1,south
872,9/25/21 14:45,30.76,1,south
873,9/25/21 15:00,29.652,1,south
874,9/25/21 15:15,29.053,1,south
875,9/25/21 15:30,31.064,1,south
876,9/25/21 15:45,32.188,1,south
877,9/25/21 16:00,32.086,1,south
878,9/25/21 16:15,29.352,1,south
879,9/25/21 16:30,27.173,1,south
880,9/25/21 16:45,26,1,south
881,9/25/21 17:00,25.513,1,south
882,9/25/21 17:15,26.781,1,south
883,9/25/21 17:30,28.06,1,south
884,9/25/21 17:45,28.655,1,south
885,9/25/21 18:00,27.764,1,south
886,9/25/21 18:15,31.574,1,south
887,9/25/21 18:30,28.953,1,south
888,9/25/21 18:45,30.054,1,south
889,9/25/21 19:00,30.659,1,south
890,9/25/21 19:15,30.255,1,south
891,9/25/21 19:30,29.652,1,south
892,9/25/21 19:45,29.152,1,south
893,9/25/21 20:00,28.754,1,south
894,9/25/21 20:15,28.555,1,south
895,9/25/21 20:30,28.357,1,south
896,9/25/21 20:45,28.258,1,south
897,9/25/21 21:00,28.159,1,south
898,9/25/21 21:15,28.853,1,south
899,9/25/21 21:30,28.555,1,south
900,9/25/21 21:45,28.159,1,south
901,9/25/21 22:00,28.357,1,south
902,9/25/21 22:15,29.152,1,south
903,9/25/21 22:30,29.352,1,south
904,9/25/21 22:45,29.252,1,south
905,9/25/21 23:00,29.252,1,south
906,9/25/21 23:15,29.352,1,south
907,9/25/21 23:30,29.552,1,south
908,9/25/21 23:45,29.652,1,south
909,9/26/21 0:00,29.652,1,south
910,9/26/21 0:15,29.552,1,south
911,9/26/21 0:30,29.552,1,south
912,9/26/21 0:45,29.552,1,south
913,9/26/21 1:00,29.452,1,south
914,9/26/21 1:15,29.452,1,south
915,9/26/21 1:30,29.252,1,south
916,9/26/21 1:45,29.152,1,south
917,9/26/21 2:00,29.152,1,south
918,9/26/21 2:15,29.053,1,south
919,9/26/21 2:30,29.053,1,south
920,9/26/21 2:45,28.953,1,south
921,9/26/21 3:00,28.953,1,south
922,9/26/21 3:15,28.853,1,south
923,9/26/21 3:30,28.853,1,south
924,9/26/21 3:45,28.853,1,south
925,9/26/21 4:00,28.853,1,south
926,9/26/21 4:15,28.754,1,south
927,9/26/21 4:30,28.754,1,south
928,9/26/21 4:45,28.655,1,south
929,9/26/21 5:00,28.655,1,south
930,9/26/21 5:15,28.655,1,south
931,9/26/21 5:30,28.655,1,south
932,9/26/21 5:45,28.655,1,south
933,9/26/21 6:00,28.655,1,south
934,9/26/21 6:15,28.555,1,south
935,9/26/21 6:30,28.555,1,south
936,9/26/21 6:45,28.655,1,south
937,9/26/21 7:00,28.655,1,south
938,9/26/21 7:15,28.555,1,south
939,9/26/21 7:30,28.555,1,south
940,9/26/21 7:45,28.655,1,south
941,9/26/21 8:00,28.754,1,south
942,9/26/21 8:15,29.053,1,south
943,9/26/21 8:30,29.452,1,south
944,9/26/21 8:45,29.752,1,south
945,9/26/21 9:00,24.835,1,south
946,9/26/21 9:15,22.142,1,south
947,9/26/21 9:30,26.879,1,south
948,9/26/21 9:45,28.159,1,south
949,9/26/21 10:00,28.655,1,south
950,9/26/21 10:15,26.488,1,south
951,9/26/21 10:30,21.76,1,south
952,9/26/21 10:45,24.738,1,south
953,9/26/21 11:00,24.738,1,south
954,9/26/21 11:15,23.773,1,south
955,9/26/21 11:30,23.773,1,south
956,9/26/21 11:45,22.908,1,south
957,9/26/21 12:00,23.484,1,south
958,9/26/21 12:15,24.545,1,south
959,9/26/21 12:30,25.902,1,south
960,9/26/21 12:45,26.097,1,south
961,9/26/21 13:00,26.292,1,south
962,9/26/21 13:15,26.683,1,south
963,9/26/21 13:30,27.272,1,south
964,9/26/21 13:45,27.468,1,south
965,9/26/21 14:00,28.555,1,south
966,9/26/21 14:15,28.655,1,south
967,9/26/21 14:30,29.652,1,south
968,9/26/21 14:45,29.152,1,south
969,9/26/21 15:00,27.862,1,south
970,9/26/21 15:15,28.258,1,south
971,9/26/21 15:30,28.555,1,south
972,9/26/21 15:45,30.255,1,south
973,9/26/21 16:00,29.452,1,south
974,9/26/21 16:15,28.555,1,south
975,9/26/21 16:30,26.977,1,south
976,9/26/21 16:45,26.977,1,south
977,9/26/21 17:00,24.931,1,south
978,9/26/21 17:15,26.977,1,south
979,9/26/21 17:30,27.961,1,south
980,9/26/21 17:45,27.764,1,south
981,9/26/21 18:00,26.683,1,south
982,9/26/21 18:15,25.125,1,south
983,9/26/21 18:30,30.054,1,south
984,9/26/21 18:45,30.054,1,south
985,9/26/21 19:00,30.963,1,south
986,9/26/21 19:15,30.659,1,south
987,9/26/21 19:30,29.953,1,south
988,9/26/21 19:45,29.252,1,south
989,9/26/21 20:00,28.853,1,south
990,9/26/21 20:15,28.555,1,south
991,9/26/21 20:30,28.357,1,south
992,9/26/21 20:45,28.159,1,south
993,9/26/21 21:00,27.961,1,south
994,9/26/21 21:15,28.655,1,south
995,9/26/21 21:30,28.258,1,south
996,9/26/21 21:45,27.961,1,south
997,9/26/21 22:00,28.456,1,south
998,9/26/21 22:15,28.159,1,south
999,9/26/21 22:30,27.764,1,south
1000,9/26/21 22:45,28.357,1,south
1001,9/26/21 23:00,27.961,1,south
1002,9/26/21 23:15,27.961,1,south
1003,9/26/21 23:30,28.853,1,south
1004,9/26/21 23:45,29.053,1,south
1005,9/27/21 0:00,29.252,1,south
1006,9/27/21 0:15,29.452,1,south
1007,9/27/21 0:30,29.552,1,south
1008,9/27/21 0:45,29.552,1,south
1009,9/27/21 1:00,29.452,1,south
1010,9/27/21 1:15,29.352,1,south
1011,9/27/21 1:30,29.252,1,south
1012,9/27/21 1:45,29.252,1,south
1013,9/27/21 2:00,29.152,1,south
1014,9/27/21 2:15,29.152,1,south
1015,9/27/21 2:30,29.152,1,south
1016,9/27/21 2:45,29.152,1,south
1017,9/27/21 3:00,29.152,1,south
1018,9/27/21 3:15,28.953,1,south
1019,9/27/21 3:30,28.953,1,south
1020,9/27/21 3:45,28.953,1,south
1021,9/27/21 4:00,28.953,1,south
1022,9/27/21 4:15,29.152,1,south
1023,9/27/21 4:30,29.053,1,south
1024,9/27/21 4:45,29.152,1,south
1025,9/27/21 5:00,29.053,1,south
1026,9/27/21 5:15,29.152,1,south
1027,9/27/21 5:30,29.152,1,south
1028,9/27/21 5:45,29.152,1,south
1029,9/27/21 6:00,29.152,1,south
1030,9/27/21 6:15,29.152,1,south
1031,9/27/21 6:30,29.152,1,south
1032,9/27/21 6:45,29.152,1,south
1033,9/27/21 7:00,29.053,1,south
1034,9/27/21 7:15,29.053,1,south
1035,9/27/21 7:30,29.053,1,south
1036,9/27/21 7:45,29.152,1,south
1037,9/27/21 8:00,29.252,1,south
1038,9/27/21 8:15,29.352,1,south
1039,9/27/21 8:30,29.652,1,south
1040,9/27/21 8:45,29.953,1,south
1041,9/27/21 9:00,30.457,1,south
1042,9/27/21 9:15,30.862,1,south
1043,9/27/21 9:30,30.963,1,south
1044,9/27/21 9:45,31.676,1,south
1045,9/27/21 10:00,30.862,1,south
1046,9/27/21 10:15,31.064,1,south
1047,9/27/21 10:30,28.456,1,south
1048,9/27/21 10:45,30.862,1,south
1049,9/27/21 11:00,31.064,1,south
1050,9/27/21 11:15,30.862,1,south
1051,9/27/21 11:30,31.064,1,south
1052,9/27/21 11:45,31.268,1,south
1053,9/27/21 12:00,29.552,1,south
1054,9/27/21 12:15,29.853,1,south
1055,9/27/21 12:30,27.468,1,south
1056,9/27/21 12:45,28.853,1,south
1057,9/27/21 13:00,29.552,1,south
1058,9/27/21 13:15,28.258,1,south
1059,9/27/21 13:30,28.06,1,south
1060,9/27/21 13:45,31.88,1,south
1061,9/27/21 14:00,28.655,1,south
1062,9/27/21 14:15,25.513,1,south
1063,9/27/21 14:30,26.097,1,south
1064,9/27/21 14:45,26.781,1,south
1065,9/27/21 15:00,25.805,1,south
1066,9/27/21 15:15,26,1,south
1067,9/27/21 15:30,27.075,1,south
1068,9/27/21 15:45,27.567,1,south
1069,9/27/21 16:00,27.764,1,south
1070,9/27/21 16:15,28.06,1,south
1071,9/27/21 16:30,27.862,1,south
1072,9/27/21 16:45,28.456,1,south
1073,9/27/21 17:00,27.468,1,south
1074,9/27/21 17:15,26,1,south
1075,9/27/21 17:30,25.513,1,south
1076,9/27/21 17:45,25.319,1,south
1077,9/27/21 18:00,25.222,1,south
1078,9/27/21 18:15,27.468,1,south
1079,9/27/21 18:30,29.053,1,south
1080,9/27/21 18:45,31.472,1,south
1081,9/27/21 19:00,31.37,1,south
1082,9/27/21 19:15,30.457,1,south
1083,9/27/21 19:30,29.552,1,south
1084,9/27/21 19:45,28.853,1,south
1085,9/27/21 20:00,28.555,1,south
1086,9/27/21 20:15,28.357,1,south
1087,9/27/21 20:30,28.159,1,south
1088,9/27/21 20:45,28.357,1,south
1089,9/27/21 21:00,28.258,1,south
1090,9/27/21 21:15,27.567,1,south
1091,9/27/21 21:30,28.06,1,south
1092,9/27/21 21:45,28.06,1,south
1093,9/27/21 22:00,28.456,1,south
1094,9/27/21 22:15,28.754,1,south
1095,9/27/21 22:30,28.754,1,south
1096,9/27/21 22:45,28.853,1,south
1097,9/27/21 23:00,28.754,1,south
1098,9/27/21 23:15,28.555,1,south
1099,9/27/21 23:30,28.555,1,south
1100,9/27/21 23:45,28.655,1,south
1101,9/28/21 0:00,28.555,1,south
1102,9/28/21 0:15,28.555,1,south
1103,9/28/21 0:30,28.456,1,south
1104,9/28/21 0:45,28.456,1,south
1105,9/28/21 1:00,28.555,1,south
1106,9/28/21 1:15,28.555,1,south
1107,9/28/21 1:30,28.555,1,south
1108,9/28/21 1:45,28.555,1,south
1109,9/28/21 2:00,28.456,1,south
1110,9/28/21 2:15,28.456,1,south
1111,9/28/21 2:30,28.456,1,south
1112,9/28/21 2:45,28.456,1,south
1113,9/28/21 3:00,28.456,1,south
1114,9/28/21 3:15,28.357,1,south
1115,9/28/21 3:30,28.456,1,south
1116,9/28/21 3:45,28.456,1,south
1117,9/28/21 4:00,28.456,1,south
1118,9/28/21 4:15,28.456,1,south
1119,9/28/21 4:30,28.456,1,south
1120,9/28/21 4:45,28.357,1,south
1121,9/28/21 5:00,28.357,1,south
1122,9/28/21 5:15,28.357,1,south
1123,9/28/21 5:30,28.357,1,south
1124,9/28/21 5:45,28.357,1,south
1125,9/28/21 6:00,28.357,1,south
1126,9/28/21 6:15,28.258,1,south
1127,9/28/21 6:30,28.258,1,south
1128,9/28/21 6:45,28.159,1,south
1129,9/28/21 7:00,28.06,1,south
1130,9/28/21 7:15,28.258,1,south
1131,9/28/21 7:30,28.357,1,south
1132,9/28/21 7:45,28.456,1,south
1133,9/28/21 8:00,28.555,1,south
1134,9/28/21 8:15,28.655,1,south
1135,9/28/21 8:30,29.053,1,south
1136,9/28/21 8:45,29.352,1,south
1137,9/28/21 9:00,29.853,1,south
1138,9/28/21 9:15,25.805,1,south
1139,9/28/21 9:30,28.655,1,south
1140,9/28/21 9:45,30.558,1,south
1141,9/28/21 10:00,30.76,1,south
1142,9/28/21 10:15,29.252,1,south
1143,9/28/21 10:30,24.931,1,south
1144,9/28/21 10:45,26.097,1,south
1145,9/28/21 11:00,25.513,1,south
1146,9/28/21 11:15,25.708,1,south
1147,9/28/21 11:30,23.484,1,south
1148,9/28/21 11:45,23.966,1,south
1149,9/28/21 12:00,24.158,1,south
1150,9/28/21 12:15,25.416,1,south
1151,9/28/21 12:30,26.292,1,south
1152,9/28/21 12:45,27.173,1,south
1153,9/28/21 13:00,27.37,1,south
1154,9/28/21 13:15,28.159,1,south
1155,9/28/21 13:30,30.154,1,south
1156,9/28/21 13:45,27.075,1,south
1157,9/28/21 14:00,26.488,1,south
1158,9/28/21 14:15,24.931,1,south
1159,9/28/21 14:30,24.255,1,south
1160,9/28/21 14:45,24.545,1,south
1161,9/28/21 15:00,25.708,1,south
1162,9/28/21 15:15,25.222,1,south
1163,9/28/21 15:30,26.879,1,south
1164,9/28/21 15:45,27.272,1,south
1165,9/28/21 16:00,26,1,south
1166,9/28/21 16:15,24.448,1,south
1167,9/28/21 16:30,25.61,1,south
1168,9/28/21 16:45,27.567,1,south
1169,9/28/21 17:00,26.879,1,south
1170,9/28/21 17:15,25.513,1,south
1171,9/28/21 17:30,25.513,1,south
1172,9/28/21 17:45,27.567,1,south
1173,9/28/21 18:00,27.272,1,south
1174,9/28/21 18:15,31.88,1,south
1175,9/28/21 18:30,27.961,1,south
1176,9/28/21 18:45,30.255,1,south
1177,9/28/21 19:00,30.76,1,south
1178,9/28/21 19:15,30.154,1,south
1179,9/28/21 19:30,29.452,1,south
1180,9/28/21 19:45,28.754,1,south
1181,9/28/21 20:00,28.258,1,south
1182,9/28/21 20:15,27.862,1,south
1183,9/28/21 20:30,28.06,1,south
1184,9/28/21 20:45,28.06,1,south
1185,9/28/21 21:00,27.665,1,south
1186,9/28/21 21:15,28.06,1,south
1187,9/28/21 21:30,27.764,1,south
1188,9/28/21 21:45,27.961,1,south
1189,9/28/21 22:00,28.853,1,south
1190,9/28/21 22:15,28.953,1,south
1191,9/28/21 22:30,29.152,1,south
1192,9/28/21 22:45,29.352,1,south
1193,9/28/21 23:00,29.352,1,south
1194,9/28/21 23:15,29.252,1,south
1195,9/28/21 23:30,29.252,1,south
1196,9/28/21 23:45,29.352,1,south
1197,9/29/21 0:00,29.452,1,south
1198,9/29/21 0:15,29.452,1,south
1199,9/29/21 0:30,29.352,1,south
1200,9/29/21 0:45,29.252,1,south
1201,9/29/21 1:00,29.152,1,south
1202,9/29/21 1:15,29.152,1,south
1203,9/29/21 1:30,29.053,1,south
1204,9/29/21 1:45,29.053,1,south
1205,9/29/21 2:00,28.953,1,south
1206,9/29/21 2:15,28.853,1,south
1207,9/29/21 2:30,28.853,1,south
1208,9/29/21 2:45,28.853,1,south
1209,9/29/21 3:00,28.754,1,south
1210,9/29/21 3:15,28.754,1,south
1211,9/29/21 3:30,28.655,1,south
1212,9/29/21 3:45,28.655,1,south
1213,9/29/21 4:00,28.754,1,south
1214,9/29/21 4:15,28.754,1,south
1215,9/29/21 4:30,28.655,1,south
1216,9/29/21 4:45,28.555,1,south
1217,9/29/21 5:00,28.456,1,south
1218,9/29/21 5:15,28.456,1,south
1219,9/29/21 5:30,28.555,1,south
1220,9/29/21 5:45,28.555,1,south
1221,9/29/21 6:00,28.456,1,south
1222,9/29/21 6:15,28.456,1,south
1223,9/29/21 6:30,28.456,1,south
1224,9/29/21 6:45,28.456,1,south
1225,9/29/21 7:00,28.357,1,south
1226,9/29/21 7:15,28.456,1,south
1227,9/29/21 7:30,28.456,1,south
1228,9/29/21 7:45,28.555,1,south
1229,9/29/21 8:00,28.655,1,south
1230,9/29/21 8:15,28.754,1,south
1231,9/29/21 8:30,29.152,1,south
1232,9/29/21 8:45,29.352,1,south
1233,9/29/21 9:00,24.255,1,south
1234,9/29/21 9:15,25.902,1,south
1235,9/29/21 9:30,25.028,1,south
1236,9/29/21 9:45,28.953,1,south
1237,9/29/21 10:00,27.468,1,south
1238,9/29/21 10:15,26,1,south
1239,9/29/21 10:30,24.062,1,south
1240,9/29/21 10:45,24.351,1,south
1241,9/29/21 11:00,22.717,1,south
1242,9/29/21 11:15,26.488,1,south
1243,9/29/21 11:30,23.677,1,south
1244,9/29/21 11:45,23.677,1,south
1245,9/29/21 12:00,24.158,1,south
1246,9/29/21 12:15,25.319,1,south
1247,9/29/21 12:30,26.097,1,south
1248,9/29/21 12:45,26.977,1,south
1249,9/29/21 13:00,26.879,1,south
1250,9/29/21 13:15,27.764,1,south
1251,9/29/21 13:30,27.665,1,south
1252,9/29/21 13:45,28.357,1,south
1253,9/29/21 14:00,28.853,1,south
1254,9/29/21 14:15,29.252,1,south
1255,9/29/21 14:30,29.652,1,south
1256,9/29/21 14:45,29.352,1,south
1257,9/29/21 15:00,28.555,1,south
1258,9/29/21 15:15,29.352,1,south
1259,9/29/21 15:30,30.255,1,south
1260,9/29/21 15:45,29.953,1,south
1261,9/29/21 16:00,29.452,1,south
1262,9/29/21 16:15,29.652,1,south
1263,9/29/21 16:30,29.053,1,south
1264,9/29/21 16:45,29.652,1,south
1265,9/29/21 17:00,28.853,1,south
1266,9/29/21 17:15,26.097,1,south
1267,9/29/21 17:30,27.862,1,south
1268,9/29/21 17:45,27.468,1,south
1269,9/29/21 18:00,25.708,1,south
1270,9/29/21 18:15,25.708,1,south
1271,9/29/21 18:30,28.159,1,south
1272,9/29/21 18:45,31.064,1,south
1273,9/29/21 19:00,31.37,1,south
1274,9/29/21 19:15,30.76,1,south
1275,9/29/21 19:30,29.853,1,south
1276,9/29/21 19:45,29.152,1,south
1277,9/29/21 20:00,28.754,1,south
1278,9/29/21 20:15,28.456,1,south
1279,9/29/21 20:30,28.159,1,south
1280,9/29/21 20:45,27.862,1,south
1281,9/29/21 21:00,28.357,1,south
1282,9/29/21 21:15,28.159,1,south
1283,9/29/21 21:30,27.862,1,south
1284,9/29/21 21:45,28.357,1,south
1285,9/29/21 22:00,28.06,1,south
1286,9/29/21 22:15,27.665,1,south
1287,9/29/21 22:30,28.853,1,south
1288,9/29/21 22:45,29.152,1,south
1289,9/29/21 23:00,29.452,1,south
1290,9/29/21 23:15,29.552,1,south
1291,9/29/21 23:30,29.552,1,south
1292,9/29/21 23:45,29.252,1,south
1293,9/30/21 0:00,29.252,1,south
1294,9/30/21 0:15,29.352,1,south
1295,9/30/21 0:30,29.452,1,south
1296,9/30/21 0:45,29.452,1,south
1297,9/30/21 1:00,29.452,1,south
1298,9/30/21 1:15,29.352,1,south
1299,9/30/21 1:30,29.252,1,south
1300,9/30/21 1:45,29.252,1,south
1301,9/30/21 2:00,29.152,1,south
1302,9/30/21 2:15,29.152,1,south
1303,9/30/21 2:30,29.152,1,south
1304,9/30/21 2:45,29.152,1,south
1305,9/30/21 3:00,29.053,1,south
1306,9/30/21 3:15,28.953,1,south
1307,9/30/21 3:30,28.953,1,south
1308,9/30/21 3:45,29.053,1,south
1309,9/30/21 4:00,28.953,1,south
1310,9/30/21 4:15,28.953,1,south
1311,9/30/21 4:30,28.953,1,south
1312,9/30/21 4:45,28.953,1,south
1313,9/30/21 5:00,28.953,1,south
1314,9/30/21 5:15,28.953,1,south
1315,9/30/21 5:30,28.953,1,south
1316,9/30/21 5:45,28.953,1,south
1317,9/30/21 6:00,28.953,1,south
1318,9/30/21 6:15,28.953,1,south
1319,9/30/21 6:30,28.853,1,south
1320,9/30/21 6:45,28.853,1,south
1321,9/30/21 7:00,28.754,1,south
1322,9/30/21 7:15,28.655,1,south
1323,9/30/21 7:30,28.555,1,south
1324,9/30/21 7:45,28.555,1,south
1325,9/30/21 8:00,28.555,1,south
1326,9/30/21 8:15,28.754,1,south
1327,9/30/21 8:30,29.252,1,south
1328,9/30/21 8:45,29.452,1,south
1329,9/30/21 9:00,28.655,1,south
1330,9/30/21 9:15,22.142,1,south
1331,9/30/21 9:30,26.879,1,south
1332,9/30/21 9:45,29.252,1,south
1333,9/30/21 10:00,30.054,1,south
1334,9/30/21 10:15,28.953,1,south
1335,9/30/21 10:30,23.773,1,south
1336,9/30/21 10:45,24.835,1,south
1337,9/30/21 11:00,25.708,1,south
1338,9/30/21 11:15,26.683,1,south
1339,9/30/21 11:30,24.931,1,south
1340,9/30/21 11:45,25.319,1,south
1341,9/30/21 12:00,28.953,1,south
1342,9/30/21 12:15,31.574,1,south
1343,9/30/21 12:30,31.676,1,south
1344,9/30/21 12:45,31.166,1,south
1345,9/30/21 13:00,30.862,1,south
1346,9/30/21 13:15,30.862,1,south
1347,9/30/21 13:30,30.659,1,south
1348,9/30/21 13:45,30.659,1,south
1349,9/30/21 14:00,30.963,1,south
1350,9/30/21 14:15,31.574,1,south
1351,9/30/21 14:30,31.064,1,south
1352,9/30/21 14:45,30.255,1,south
1353,9/30/21 15:00,29.552,1,south
1354,9/30/21 15:15,28.754,1,south
1355,9/30/21 15:30,28.456,1,south
1356,9/30/21 15:45,29.352,1,south
1357,9/30/21 16:00,31.268,1,south
1358,9/30/21 16:15,33.743,1,south
1359,9/30/21 16:30,26.977,1,south
1360,9/30/21 16:45,32.086,1,south
1361,9/30/21 17:00,28.258,1,south
1362,9/30/21 17:15,25.416,1,south
1363,9/30/21 17:30,29.752,1,south
1364,9/30/21 17:45,31.983,1,south
1365,9/30/21 18:00,34.268,1,south
1366,9/30/21 18:15,33.953,1,south
1367,9/30/21 18:30,30.862,1,south
1368,9/30/21 18:45,29.252,1,south
1369,9/30/21 19:00,28.357,1,south
1370,9/30/21 19:15,28.655,1,south
1371,9/30/21 19:30,28.853,1,south
1372,9/30/21 19:45,28.754,1,south
1373,9/30/21 20:00,28.853,1,south
1374,9/30/21 20:15,29.053,1,south
1375,9/30/21 20:30,29.053,1,south
1376,9/30/21 20:45,29.053,1,south
1377,9/30/21 21:00,28.853,1,south
1378,9/30/21 21:15,28.655,1,south
1379,9/30/21 21:30,28.555,1,south
